City,StationId,StationName,Date,year,month,day_of_week,season,PM2.5,NO2,AQI_Bucket
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-04,2015,11,2,Post-Monsoon,12.59,18.83,Good
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-05,2015,11,3,Post-Monsoon,37.88,20.23,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-06,2015,11,4,Post-Monsoon,22.24,19.94,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-07,2015,11,5,Post-Monsoon,49.25,21.48,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-08,2015,11,6,Post-Monsoon,30.01,15.92,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-09,2015,11,0,Post-Monsoon,23.26,10.55,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-10,2015,11,1,Post-Monsoon,110.26,10.76,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-11,2015,11,2,Post-Monsoon,70.46,11.87,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-12,2015,11,3,Post-Monsoon,65.86,13.45,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-13,2015,11,4,Post-Monsoon,66.18,14.79,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-14,2015,11,5,Post-Monsoon,82.73,15.53,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-15,2015,11,6,Post-Monsoon,76.86,13.78,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-16,2015,11,0,Post-Monsoon,39.15,10.89,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-17,2015,11,1,Post-Monsoon,42.44,12.26,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-18,2015,11,2,Post-Monsoon,49.52,12.8,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-19,2015,11,3,Post-Monsoon,41.11,13.74,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-20,2015,11,4,Post-Monsoon,49.91,12.17,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-21,2015,11,5,Post-Monsoon,59.21,9.97,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-22,2015,11,6,Post-Monsoon,51.66,8.28,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-23,2015,11,0,Post-Monsoon,48.13,7.99,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-24,2015,11,1,Post-Monsoon,42.74,10.15,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-25,2015,11,2,Post-Monsoon,54.61,10.15,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-26,2015,11,3,Post-Monsoon,65.81,9.01,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-27,2015,11,4,Post-Monsoon,60.34,9.81,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-28,2015,11,5,Post-Monsoon,73.24,11.75,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-29,2015,11,6,Post-Monsoon,54.74,7.94,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-11-30,2015,11,0,Post-Monsoon,58.39,9.67,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-01,2015,12,1,Winter,49.69,8.72,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-02,2015,12,2,Winter,45.59,8.77,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-03,2015,12,3,Winter,52.16,5.88,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-08,2015,12,1,Winter,83.79,9.82,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-09,2015,12,2,Winter,69.66,10.03,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-10,2015,12,3,Winter,63.85,12.43,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-11,2015,12,4,Winter,62.21,8.75,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-12,2015,12,5,Winter,74.23,9.48,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-13,2015,12,6,Winter,83.8,10.48,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-14,2015,12,0,Winter,73.82,10.29,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-15,2015,12,1,Winter,61.8,10.15,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-16,2015,12,2,Winter,74.21,10.67,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-17,2015,12,3,Winter,82.84,10.08,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-18,2015,12,4,Winter,75.07,9.75,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-19,2015,12,5,Winter,64.74,13.7,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-20,2015,12,6,Winter,69.72,44.75,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-21,2015,12,0,Winter,63.83,41.77,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-22,2015,12,1,Winter,57.05,36.43,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-23,2015,12,2,Winter,60.64,38.71,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-24,2015,12,3,Winter,64.14,35.48,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-25,2015,12,4,Winter,62.57,38.16,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-26,2015,12,5,Winter,77.47,20.66,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-27,2015,12,6,Winter,81.23,13.06,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-28,2015,12,0,Winter,70.17,17.41,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-29,2015,12,1,Winter,69.48,26.45,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-30,2015,12,2,Winter,77.73,22.31,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2015-12-31,2015,12,3,Winter,67.45,25.58,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-01,2016,1,4,Winter,66.14,33.66,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-05,2016,1,1,Winter,68.97,46.91,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-06,2016,1,2,Winter,86.87,45.48,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-07,2016,1,3,Winter,43.04,35.63,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-08,2016,1,4,Winter,78.91,59.57,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-09,2016,1,5,Winter,73.3,48.28,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-10,2016,1,6,Winter,72.94,46.86,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-11,2016,1,0,Winter,69.34,47.04,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-12,2016,1,1,Winter,98.38,51.21,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-13,2016,1,2,Winter,79.76,60.19,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-14,2016,1,3,Winter,163.33,49.34,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-15,2016,1,4,Winter,73.6,26.84,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-16,2016,1,5,Winter,89.07,25.0,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-17,2016,1,6,Winter,78.22,20.14,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-18,2016,1,0,Winter,85.34,23.32,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-19,2016,1,1,Winter,78.54,24.06,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-20,2016,1,2,Winter,89.51,21.54,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-21,2016,1,3,Winter,90.33,19.53,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-22,2016,1,4,Winter,102.33,20.61,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-23,2016,1,5,Winter,94.59,18.78,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-24,2016,1,6,Winter,90.97,12.52,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-25,2016,1,0,Winter,72.13,15.25,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-26,2016,1,1,Winter,88.56,14.95,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-27,2016,1,2,Winter,84.18,15.32,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-28,2016,1,3,Winter,81.32,19.15,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-29,2016,1,4,Winter,84.6,18.0,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-30,2016,1,5,Winter,96.49,19.91,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-01-31,2016,1,6,Winter,212.37,14.71,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-01,2016,2,0,Winter,174.96,18.72,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-02,2016,2,1,Winter,49.41,17.45,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-03,2016,2,2,Winter,99.63,17.26,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-04,2016,2,3,Winter,151.19,18.35,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-05,2016,2,4,Winter,296.89,16.86,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-06,2016,2,5,Winter,114.14,17.29,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-07,2016,2,6,Winter,120.98,17.12,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-08,2016,2,0,Winter,147.33,15.28,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-09,2016,2,1,Winter,167.68,16.54,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-10,2016,2,2,Winter,127.14,15.84,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-11,2016,2,3,Winter,145.19,15.85,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-16,2016,2,1,Winter,92.26,14.96,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-17,2016,2,2,Winter,71.77,16.24,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-18,2016,2,3,Winter,67.9,16.14,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-19,2016,2,4,Winter,75.78,16.22,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-20,2016,2,5,Winter,66.73,14.55,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-21,2016,2,6,Winter,45.86,9.32,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-22,2016,2,0,Winter,44.44,6.67,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-23,2016,2,1,Winter,70.95,16.83,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-24,2016,2,2,Winter,45.49,10.57,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-25,2016,2,3,Winter,52.62,8.65,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-26,2016,2,4,Winter,47.16,9.29,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-27,2016,2,5,Winter,65.61,14.42,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-28,2016,2,6,Winter,27.47,8.84,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-02-29,2016,2,0,Winter,71.86,12.41,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-01,2016,3,1,Pre-Monsoon,129.93,15.69,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-02,2016,3,2,Pre-Monsoon,48.81,14.78,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-03,2016,3,3,Pre-Monsoon,29.68,13.6,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-04,2016,3,4,Pre-Monsoon,36.72,15.48,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-05,2016,3,5,Pre-Monsoon,31.03,13.57,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-06,2016,3,6,Pre-Monsoon,23.23,11.4,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-07,2016,3,0,Pre-Monsoon,28.78,13.62,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-08,2016,3,1,Pre-Monsoon,26.24,13.42,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-09,2016,3,2,Pre-Monsoon,67.68,13.51,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-10,2016,3,3,Pre-Monsoon,94.3,10.66,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-11,2016,3,4,Pre-Monsoon,43.47,8.25,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-12,2016,3,5,Pre-Monsoon,42.1,7.82,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-13,2016,3,6,Pre-Monsoon,41.49,6.39,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-14,2016,3,0,Pre-Monsoon,84.15,5.51,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-15,2016,3,1,Pre-Monsoon,93.85,6.49,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-16,2016,3,2,Pre-Monsoon,105.0,6.07,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-17,2016,3,3,Pre-Monsoon,121.06,5.63,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-18,2016,3,4,Pre-Monsoon,129.32,7.35,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-24,2016,3,3,Pre-Monsoon,50.55,18.54,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-25,2016,3,4,Pre-Monsoon,39.98,14.31,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-26,2016,3,5,Pre-Monsoon,46.56,8.68,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-27,2016,3,6,Pre-Monsoon,36.59,6.91,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-28,2016,3,0,Pre-Monsoon,39.72,8.27,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-29,2016,3,1,Pre-Monsoon,45.62,9.03,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-30,2016,3,2,Pre-Monsoon,42.79,7.72,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-03-31,2016,3,3,Pre-Monsoon,46.03,6.21,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-01,2016,4,4,Pre-Monsoon,69.19,6.92,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-02,2016,4,5,Pre-Monsoon,71.86,4.09,Very Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-03,2016,4,6,Pre-Monsoon,64.94,2.85,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-04,2016,4,0,Pre-Monsoon,72.52,4.75,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-05,2016,4,1,Pre-Monsoon,69.01,7.06,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-06,2016,4,2,Pre-Monsoon,77.83,7.88,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-07,2016,4,3,Pre-Monsoon,71.73,6.5,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-08,2016,4,4,Pre-Monsoon,51.07,5.99,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-09,2016,4,5,Pre-Monsoon,49.58,5.98,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-10,2016,4,6,Pre-Monsoon,68.24,7.3,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-11,2016,4,0,Pre-Monsoon,66.19,8.81,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-12,2016,4,1,Pre-Monsoon,48.43,14.71,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-13,2016,4,2,Pre-Monsoon,49.0,14.56,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-14,2016,4,3,Pre-Monsoon,35.74,10.25,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-15,2016,4,4,Pre-Monsoon,44.48,9.92,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-16,2016,4,5,Pre-Monsoon,55.22,10.73,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-17,2016,4,6,Pre-Monsoon,48.58,14.29,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-18,2016,4,0,Pre-Monsoon,56.28,12.13,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-19,2016,4,1,Pre-Monsoon,64.02,13.87,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-20,2016,4,2,Pre-Monsoon,62.95,14.28,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-21,2016,4,3,Pre-Monsoon,51.89,10.98,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-22,2016,4,4,Pre-Monsoon,32.51,12.08,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-23,2016,4,5,Pre-Monsoon,39.3,10.27,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-24,2016,4,6,Pre-Monsoon,56.6,9.18,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-25,2016,4,0,Pre-Monsoon,53.05,10.3,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-26,2016,4,1,Pre-Monsoon,45.2,11.48,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-27,2016,4,2,Pre-Monsoon,54.26,13.38,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-28,2016,4,3,Pre-Monsoon,33.19,13.56,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-29,2016,4,4,Pre-Monsoon,29.29,15.34,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-04-30,2016,4,5,Pre-Monsoon,49.77,13.93,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-01,2016,5,6,Pre-Monsoon,52.29,15.19,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-02,2016,5,0,Pre-Monsoon,45.21,12.51,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-03,2016,5,1,Pre-Monsoon,41.89,13.73,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-04,2016,5,2,Pre-Monsoon,47.43,14.78,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-05,2016,5,3,Pre-Monsoon,37.97,16.17,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-06,2016,5,4,Pre-Monsoon,54.62,15.24,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-07,2016,5,5,Pre-Monsoon,47.22,14.72,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-08,2016,5,6,Pre-Monsoon,39.97,14.77,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-09,2016,5,0,Pre-Monsoon,44.87,13.28,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-10,2016,5,1,Pre-Monsoon,65.48,13.87,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-11,2016,5,2,Pre-Monsoon,56.25,15.51,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-12,2016,5,3,Pre-Monsoon,53.5,15.48,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-13,2016,5,4,Pre-Monsoon,87.71,15.76,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-14,2016,5,5,Pre-Monsoon,77.87,14.03,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-15,2016,5,6,Pre-Monsoon,69.69,13.62,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-16,2016,5,0,Pre-Monsoon,75.53,16.71,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-17,2016,5,1,Pre-Monsoon,64.27,24.21,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-18,2016,5,2,Pre-Monsoon,54.62,25.43,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-19,2016,5,3,Pre-Monsoon,51.75,25.07,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-20,2016,5,4,Pre-Monsoon,45.28,24.38,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-21,2016,5,5,Pre-Monsoon,52.99,20.98,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-22,2016,5,6,Pre-Monsoon,59.57,17.15,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-23,2016,5,0,Pre-Monsoon,60.56,19.0,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-24,2016,5,1,Pre-Monsoon,64.53,17.98,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-25,2016,5,2,Pre-Monsoon,54.24,18.47,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-26,2016,5,3,Pre-Monsoon,63.44,18.81,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-27,2016,5,4,Pre-Monsoon,65.87,15.21,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-28,2016,5,5,Pre-Monsoon,67.59,16.08,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-29,2016,5,6,Pre-Monsoon,45.53,16.26,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-30,2016,5,0,Pre-Monsoon,43.03,10.29,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-05-31,2016,5,1,Pre-Monsoon,76.23,10.79,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-01,2016,6,2,Monsoon,65.28,12.16,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-02,2016,6,3,Monsoon,62.26,14.05,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-15,2016,6,2,Monsoon,46.78,15.96,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-16,2016,6,3,Monsoon,49.21,13.83,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-17,2016,6,4,Monsoon,53.64,13.11,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-18,2016,6,5,Monsoon,56.15,12.76,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-19,2016,6,6,Monsoon,52.27,10.67,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-20,2016,6,0,Monsoon,47.6,10.37,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-21,2016,6,1,Monsoon,48.53,12.63,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-22,2016,6,2,Monsoon,44.01,14.62,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-23,2016,6,3,Monsoon,46.2,16.02,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-24,2016,6,4,Monsoon,49.16,13.29,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-28,2016,6,1,Monsoon,77.13,16.14,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-29,2016,6,2,Monsoon,33.59,16.49,Moderate
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-06-30,2016,6,3,Monsoon,399.94,13.6,Satisfactory
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-07-01,2016,7,4,Monsoon,30.56,16.69,Poor
Chennai,TN001,"Alandur Bus Depot, Chennai - CPCB",2016-07-02,2016,7,5,Monsoon,38.28,13.47,Satisfactory
